OriginationTime,TransmissionTime,txSequenceNumber,loggerSequenceNumber,loggedTime,CDLConnectionHealth,ThrottlePosition___,EngineSpeed_rpm_,DesiredEngineSpeed_rpm_,BoostPressure_kPa_,EngineLoadFactor___,FuelConsumptionRate_l_h_,GroundSpeed_mph_,TransmissionOutputSpeed_rpm_,LockupClutchCurrent___,NeutralizeSwitchStatus,DirectionSwitchPositionStatus,RideControlSwitchStatus,TransmissionSwitchStatus,ParkBrakeSwitchStatus,DownShiftSwitchStatus,UpShiftSwitchStatus,LockupClutchEnableSwitchStatus,TorqueConverterSpeed_rpm_,GroundSpeedAndDirection_kph_,ShiftLeverPositionStatus,ActualGearStatus,ReverseSteeringSolenoidStatus,ParkBrakeStatus,ServiceBrakeStatus,AutoRetardModeStatus,AccelerationPedalStatus,FrontServiceBrakeOilPressure_kPa_,RearServiceBrakeOilPressure_kPa_,HydraulicOilTemperature_degC_,FuelGauge___,SystemVoltage_volts_,CorrectOriginationTime,Tonnage
1164193885,1164193885,5089,0,0,0,99.2,1554,2120,146.5,100,31.25,16,1563,55.7,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1556,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Depressed,37,37,77,38,28.2,26/11/2016 11:11,23.15
1164193886,1164193886,5090,0,0,0,99.2,1576.5,2120,148,100,31,16,1594,55.7,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1555,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Depressed,42,44,77,38,28.2,26/11/2016 11:11,23.15
1164193889,1164193889,5094,0,0,0,99.2,1611.5,2120,151.5,100,30.3,16.5,1633,55.7,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1614,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Depressed,35,41,77,37,28.1,26/11/2016 11:11,23.15
1164193890,1164193890,5097,0,0,0,36,1257,1171.5,47,0,5.35,15,1456,0,Neutral,Reverse,Auto,Auto 4,Off,Off,Off,On,1253,0,FaultFNRP20,N4,Err-Unknown,Off,Released,Off,Released,1237,1417,77,38,28.2,26/11/2016 11:11,23.15
1164193891,1164193891,5098,0,0,0,16.4,970,809.5,24.5,0,0,12.5,1159,0,Neutral,Reverse,Auto,Auto 4,Off,Off,Off,On,887,0,FaultFNRP20,N4,Err-Unknown,Off,Depressed,Off,Released,2532,2768,77,38,28.2,26/11/2016 11:11,23.15
1164193894,1164193894,5102,0,0,0,50,1517,1432,18.5,45,15.55,0,0,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1468,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Released,793,962,76,33,28.2,26/11/2016 11:11,23.15
1164193894,1164193894,5103,0,0,0,88.8,1728,2120,25,79,26.7,1.5,171,0,Run,Forward,Auto,Auto 4,Off,Off,On,On,1084,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,117,138,76,32,28.2,26/11/2016 11:11,23.15
1164193896,1164193896,5106,0,0,0,99.2,2100,2120,71,45,18.9,3,318,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,2186,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,89,50,76,35,28.2,26/11/2016 11:11,23.15
1164193898,1164193898,5109,0,0,0,17.2,1802,1940.5,127,100,17.8,5,504,38.6,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1922,0,FaultFNRP20,F2,Err-Unknown,Off,Released,Off,Depressed,47,46,76,36,28.2,26/11/2016 11:11,23.15
1164193899,1164193899,5111,0,0,0,86.8,1953,2120,60,91,24.25,3.5,311,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1813,0,FaultFNRP20,N1,Err-Unknown,Off,Released,Off,Depressed,594,757,76,35,28.2,26/11/2016 11:11,23.15
1164193901,1164193901,5114,0,0,0,94,1638,2120,112.5,83,29.7,1,85,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,648,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,123,137,76,36,28.2,26/11/2016 11:11,23.15
1164193903,1164193903,5117,0,0,0,94.4,1636.5,2120,137.5,100,29.8,1,83,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1691,0,FaultFNRP20,N1,Err-Unknown,Off,Released,Off,Depressed,859,1204,76,36,28.2,26/11/2016 11:11,23.15
1164193904,1164193904,5119,0,0,0,96,1891.5,2120,114,11,25.65,0,0,0,Neutral,Neutral,Auto,Auto 4,Off,Off,Off,On,1910,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1600,1791,76,36,28.2,26/11/2016 11:11,23.15
1164193906,1164193906,5122,0,0,0,68.8,1897,1811.5,121.5,40,19,0,0,0,Neutral,Neutral,Auto,Auto 4,Off,Off,Off,On,1872,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1214,1406,76,36,28.2,26/11/2016 11:11,23.15
1164193908,1164193908,5124,0,0,0,80.4,1835.5,1898,115,81,21.85,0,0,0,Run,Reverse,Auto,Auto 4,Off,Off,On,On,1891,0,FaultFNRP20,R1,Err-Unknown,Off,Released,Off,Depressed,108,135,76,36,28.2,26/11/2016 11:11,23.15
1164193909,1164193909,5127,0,0,0,90.8,2186.5,2120,123,65,15.55,4,382,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,2138,0,FaultFNRP20,R1,Err-Unknown,Off,Released,Off,Depressed,25,30,76,36,28.2,26/11/2016 11:11,23.15
1164193911,1164193911,5130,0,0,0,27.6,1251,1019,45.5,0,0,4,336,0,Neutral,Neutral,Auto,Auto 4,Off,Off,Off,On,1239,0,FaultFNRP20,N2,Err-Unknown,Off,Depressed,Off,Released,1897,2077,77,36,28.2,26/11/2016 11:11,23.15
1164193912,1164193912,5131,0,0,0,35.6,995,1171,24,22,40.6,2,140,0,Neutral,Neutral,Auto,Auto 4,Off,Off,Off,On,954,0,FaultFNRP20,N2,Err-Unknown,Off,Depressed,Off,Released,1717,1901,77,36,28.2,26/11/2016 11:11,23.15
1164193915,1164193915,5135,0,0,0,99.2,1765.5,2120,105,100,27.55,4.5,461,39.5,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1794,0,FaultFNRP20,F2,Err-Unknown,Off,Released,Off,Depressed,105,118,77,35,28.2,26/11/2016 11:11,23.15
1164193916,1164193916,5138,0,0,0,46,1509,1389.5,33,0,0,4,435,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1985,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Released,40,44,77,36,28.2,26/11/2016 11:11,23.15
1164193917,1164193917,5139,0,0,0,90.4,1931.5,2120,42,78,23.85,3,259,0,Run,Forward,Auto,Auto 4,Off,On,Off,On,1736,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,52,55,77,36,28.2,26/11/2016 11:11,23.15
1164193920,1164193920,5143,0,0,0,94.8,1433.5,2120,139.5,100,34.3,0,0,0,Run,Forward,Auto,Auto 4,Off,On,Off,On,140,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,33,39,77,36,28.2,26/11/2016 11:11,23.15
1164193920,1164193920,5144,0,0,0,96.4,1455.5,2120,136.5,100,33.5,0.5,84,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,552,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,30,38,77,36,28.1,26/11/2016 11:11,23.15
1164193922,1164193922,5147,0,0,0,95.6,1652.5,2120,140,100,29.45,1,83,0,Run,Forward,Auto,Auto 4,Off,On,Off,On,463,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,26,30,77,36,28.2,26/11/2016 11:11,23.15
1164193924,1164193924,5150,0,0,0,98.8,1602.5,2120,144,100,30.4,1,122,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,850,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,19,26,77,36,28.2,26/11/2016 11:11,23.15
1164193925,1164193925,5152,0,0,0,96,1697.5,2120,151.5,100,28.6,1,89,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,591,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,21,24,77,36,28.2,26/11/2016 11:11,23.15
1164193927,1164193927,5155,0,0,0,99.2,1613.5,2120,144,100,30.15,0,62,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,488,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,36,63,78,36,28.2,26/11/2016 11:11,23.15
1164193929,1164193929,5157,0,0,0,63.2,1837.5,1686.5,128.5,49,19.35,0.5,0,0,Neutral,Neutral,Auto,Auto 4,Off,Off,Off,On,1797,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1330,1469,78,36,28.2,26/11/2016 11:11,23.15
1164193930,1164193930,5160,0,0,0,38.4,1203.5,1213,29.5,38,32.4,1.5,155,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,872,0,FaultFNRP20,R1,Err-Unknown,Off,Released,Off,Released,242,225,78,36,28.2,26/11/2016 11:11,23.15
1164193932,1164193932,5163,0,0,0,54.4,1414.5,1515,33,63,31.45,1,127,0,Neutral,Forward,Auto,Auto 4,Off,Off,On,On,714,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Released,1300,1467,78,36,28.2,26/11/2016 11:11,23.15
1164193934,1164193934,5165,0,0,0,58,1642.5,1591.5,26,17,5,0,0,0,Neutral,Reverse,Auto,Auto 4,Off,Off,Off,On,1611,0,FaultFNRP20,R1,Err-Unknown,Off,Depressed,Off,Released,689,856,78,36,28.2,26/11/2016 11:11,23.15
1164193936,1164193936,5168,0,0,0,64,1193.5,1693.5,28,68,39.55,0.5,72,0,Neutral,Reverse,Auto,Auto 4,Off,Off,On,On,1207,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Depressed,1327,1516,78,36,28.2,26/11/2016 11:11,23.15
1164193937,1164193937,5171,0,0,0,80.4,1301,2017,38,76,36.45,1,138,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,866,0,FaultFNRP20,R1,Err-Unknown,Off,Released,Off,Depressed,95,123,78,37,28.1,26/11/2016 11:12,23.15
1164193938,1164193938,5172,0,0,0,98.8,1615,2120,58.5,88,29.95,2,238,80,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1232,0,FaultFNRP20,N1,Err-Unknown,Off,Released,Off,Depressed,1003,883,78,36,28.2,26/11/2016 11:12,23.15
1164193941,1164193941,5176,0,0,0,52.8,1203.5,1487,36.5,73,39.8,0.5,40,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,316,0,FaultFNRP20,R1,Err-Unknown,Off,Released,Off,Released,100,129,78,36,28.2,26/11/2016 11:12,23.15
1164193941,1164193941,5177,0,0,0,45.6,1286,1357.5,44,69,34.2,1.5,148,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,865,0,FaultFNRP20,R1,Err-Unknown,Off,Released,Off,Released,103,125,78,36,28.2,26/11/2016 11:12,23.15
1164193943,1164193943,5180,0,0,0,96.4,2182.5,2120,121,67,16.05,4,431,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,2109,0,FaultFNRP20,R1,Err-Unknown,Off,Released,Off,Depressed,21,28,78,38,28.2,26/11/2016 11:12,23.15
1164193945,1164193945,5183,0,0,0,43.2,1219,1312,30,3,7,2.5,206,0,Neutral,Neutral,Auto,Auto 4,Off,Off,Off,On,1184,0,FaultFNRP20,N2,Err-Unknown,Off,Depressed,Off,Released,1561,1745,78,38,28.2,26/11/2016 11:12,23.15
1164193946,1164193946,5185,0,0,0,78.4,1700,2001,32.5,73,27.3,0.5,107,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,884,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,114,138,78,36,28.2,26/11/2016 11:12,23.15
1164193948,1164193948,5188,0,0,0,99.2,2144,2120,75,43,15.3,3,299,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,2083,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,13,22,78,36,28.2,26/11/2016 11:12,23.15
1164193950,1164193950,5191,0,0,0,99.2,2170.5,2120,117,100,23.5,5,529,36.8,Run,Forward,Auto,Auto 4,Off,Off,Off,On,2054,0,FaultFNRP20,F2,Err-Unknown,Off,Released,Off,Depressed,23,27,78,36,28.2,26/11/2016 11:12,23.15
1164193952,1164193952,5193,0,0,0,99.2,1777,2120,149.5,99,27.3,7.5,768,38.6,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1475,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,20,26,78,36,28.2,26/11/2016 11:12,23.15
1164193953,1164193953,5196,0,0,0,99.2,2104,2120,151.5,90,22.1,9.5,971,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,2119,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,22,26,78,36,28.2,26/11/2016 11:12,23.15
1164193954,1164193954,5197,0,0,0,94.4,2127,2120,125.5,51,20.3,10,998,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1398,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,414,444,78,36,28.2,26/11/2016 11:12,23.15
1164193957,1164193957,5201,0,0,0,93.6,1671,2120,154.5,100,29.1,12,1224,38.6,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1500,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,19,23,78,36,28.2,26/11/2016 11:12,23.15
1164193958,1164193958,5204,0,0,0,94,1651,2120,151,100,29.45,13.5,1359,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1692,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,20,22,78,36,28.2,26/11/2016 11:12,23.15
1164193959,1164193959,5205,0,0,0,94,1734,2120,152,100,28.05,14,1416,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1768,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,33,35,78,37,28.2,26/11/2016 11:12,23.15
1164193962,1164193962,5209,0,0,0,94,1973,2120,151.5,100,24.6,16,1590,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1940,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,20,26,78,36,28.2,26/11/2016 11:12,23.15
1164193962,1164193962,5210,0,0,0,90,2060,2120,155,100,24.25,16.5,1634,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,2026,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,24,24,78,36,28.2,26/11/2016 11:12,23.15
1163768315,1163768315,34277,0,0,0,90,2125,2120,114,75,20.05,7,677,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1838,0,FaultFNRP20,R3,Err-Unknown,Off,Released,Off,Depressed,50,49,83,43,28.2,21/11/2016 12:58,23.2
1163768317,1163768317,34280,0,0,0,99.6,1767.5,2120,149,100,27.55,8.5,852,30.8,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1536,0,FaultFNRP20,R3,Err-Unknown,Off,Released,Off,Depressed,53,52,83,42,28.2,21/11/2016 12:58,23.2
1163768319,1163768319,34283,0,0,0,50.8,1679.5,1529.5,141,63,24,9.5,955,55.7,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1613,0,FaultFNRP20,N3,Err-Unknown,Off,Released,Off,Released,363,398,83,42,28.2,21/11/2016 12:58,23.2
1163768320,1163768320,34285,0,0,0,46.8,1344,1372.5,22.5,8,11.15,8,698,0,Neutral,Reverse,Auto,Auto 4,Off,Off,Off,On,1354,0,FaultFNRP20,N3,Err-Unknown,Off,Depressed,Off,Released,1328,1510,83,43,28.2,21/11/2016 12:58,23.2
1163768322,1163768322,34288,0,0,0,69.2,1609,1790,26.5,42,26.35,1,122,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1535,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,129,138,83,39,28.2,21/11/2016 12:58,23.2
1163768324,1163768324,34291,0,0,0,87.2,2150.5,2111,106.5,63,18.55,3,289,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,2031,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,89,59,83,38,28.2,21/11/2016 12:58,23.2
1163768326,1163768326,34294,0,0,0,38.4,1258.5,1218,32,24,18.4,3,313,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1254,0,FaultFNRP20,F2,Err-Unknown,Off,Released,Off,Released,80,78,83,41,28.1,21/11/2016 12:58,23.2
1163768327,1163768327,34296,0,0,0,33.6,1100.5,1128.5,14.5,23,24.45,2.5,253,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,915,0,FaultFNRP20,F2,Err-Unknown,Off,Released,Off,Released,93,93,83,41,28.2,21/11/2016 12:58,23.2
1163768329,1163768329,34299,0,0,0,90,1283,2120,29.5,68,36.45,1,90,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,719,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,81,81,83,41,28.2,21/11/2016 12:58,23.2
1163768331,1163768331,34302,0,0,0,47.6,1428.5,1380,84,68,31.25,1,131,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,953,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,74,74,83,38,28.1,21/11/2016 12:58,23.2
1163768332,1163768332,34304,0,0,0,33.6,1171.5,1130.5,48.5,43,34.1,0.5,97,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,565,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Released,85,82,83,38,28.2,21/11/2016 12:58,23.2
1163768334,1163768334,34307,0,0,0,76.8,1769.5,1944.5,38.5,57,25.9,0,0,0,Run,Neutral,Auto,Auto 4,Off,Off,Off,On,1533,0,FaultFNRP20,N1,Err-Unknown,Off,Released,Off,Depressed,55,56,83,38,28.2,21/11/2016 12:58,23.2
1163768336,1163768336,34310,0,0,0,75.6,1915.5,1910.5,53,42,17.45,0,0,0,Run,Neutral,Auto,Auto 4,Off,Off,Off,On,1882,0,FaultFNRP20,N1,Err-Unknown,Off,Released,Off,Depressed,45,43,83,40,28.2,21/11/2016 12:58,23.2
1163768338,1163768338,34313,0,0,0,76.4,1719.5,1919,82,68,28.15,1,149,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1201,0,FaultFNRP20,R1,Err-Unknown,Off,Released,Off,Depressed,41,42,83,41,28.2,21/11/2016 12:58,23.2
1163768339,1163768339,34315,0,0,0,65.2,1602.5,1725.5,94.5,62,28.75,1,106,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,950,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,48,46,83,41,28.2,21/11/2016 12:58,23.2
1163768341,1163768341,34318,0,0,0,98.8,2112,2120,87,48,18.9,3,299,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,2059,0,FaultFNRP20,F2,Err-Unknown,Off,Released,Off,Depressed,43,42,83,36,28.2,21/11/2016 12:58,23.2
1163768343,1163768343,34321,0,0,0,0,1705.5,800,32,0,0,4.5,440,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1694,0,FaultFNRP20,F2,Err-Unknown,Off,Released,Off,Released,45,53,83,41,28.2,21/11/2016 12:58,23.2
1163768345,1163768345,34323,0,0,0,0,1321,800,17.5,0,0,3.5,327,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1425,0,FaultFNRP20,F2,Err-Unknown,Off,Released,Off,Released,461,839,83,41,28.2,21/11/2016 12:58,23.2
1163768347,1163768347,34326,0,0,0,0,663.5,800,7,7,64.35,0.5,57,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,158,0,FaultFNRP20,R1,Err-Unknown,Off,Released,Off,Released,139,159,83,41,26.9,21/11/2016 12:58,23.2
1163768348,1163768348,34329,0,0,0,99.6,1577.5,2120,23.5,66,34.1,1.5,181,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1242,0,FaultFNRP20,R1,Err-Unknown,Off,Released,Off,Depressed,111,108,83,40,28.2,21/11/2016 12:58,23.2
1163768350,1163768350,34332,0,0,0,99.6,2139,2120,107.5,50,17.7,4,379,55.7,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,2095,0,FaultFNRP20,R2,Err-Unknown,Off,Released,Off,Depressed,58,59,83,41,28.2,21/11/2016 12:58,23.2
1163768352,1163768352,34334,0,0,0,67.6,1780,1746.5,140.5,98,25.9,5.5,571,49,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1721,0,FaultFNRP20,R2,Err-Unknown,Off,Released,Off,Depressed,49,51,83,41,28.1,21/11/2016 12:58,23.2
1163768354,1163768354,34337,0,0,0,3.2,1539,800,45,0,0,5,498,55.7,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1665,0,FaultFNRP20,R2,Err-Unknown,Off,Released,Off,Released,62,56,83,38,28.2,21/11/2016 12:58,23.2
1163768355,1163768355,34340,0,0,0,0,939.5,800,13,0,0,3.5,284,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1110,0,FaultFNRP20,R2,Err-Unknown,Off,Released,Off,Released,1020,1321,83,39,28.2,21/11/2016 12:58,23.2
1163768356,1163768356,34341,0,0,0,0,709.5,800,9.5,0,36.7,2,69,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,333,0,FaultFNRP20,F1,Err-Unknown,Off,Depressed,Off,Released,1537,1711,83,38,27.7,21/11/2016 12:58,23.2
1163768358,1163768358,34344,0,0,0,99.6,1299,2120,20.5,63,35.5,1.5,152,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1282,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,126,131,83,39,28.2,21/11/2016 12:59,23.2
1163768361,1163768361,34348,0,0,0,96.8,1867.5,2120,143.5,100,26,3.5,375,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1753,0,FaultFNRP20,F2,Err-Unknown,Off,Released,Off,Depressed,85,76,83,41,28.2,21/11/2016 12:59,23.2
1163768362,1163768362,34351,0,0,0,45.2,1587.5,1340,75,41,2.75,4,408,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1623,0,FaultFNRP20,F2,Err-Unknown,Off,Released,Off,Released,70,72,83,42,28.2,21/11/2016 12:59,23.2
1163768363,1163768363,34352,0,0,0,43.2,1356.5,1303.5,37,9,10.2,3.5,347,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1425,0,FaultFNRP20,F2,Err-Unknown,Off,Released,Off,Released,57,56,83,42,28.2,21/11/2016 12:59,23.2
1163768366,1163768366,34356,0,0,0,92.8,1809.5,2120,103,99,26.85,4.5,478,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1741,0,FaultFNRP20,F2,Err-Unknown,Off,Released,Off,Depressed,69,74,83,42,28.1,21/11/2016 12:59,23.2
1163768367,1163768367,34359,0,0,0,99.6,2135.5,2120,139.5,89,21.15,5.5,519,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1764,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,50,52,83,42,28.2,21/11/2016 12:59,23.2
1163768369,1163768369,34362,0,0,0,99.6,1611.5,2120,155,100,30.3,7.5,750,80,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1688,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,46,46,83,43,28.2,21/11/2016 12:59,23.2
1163768371,1163768371,34364,0,0,0,99.6,1816,2120,152,100,26.7,8.5,843,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1861,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,51,50,83,42,28.2,21/11/2016 12:59,23.2
1163768373,1163768373,34367,0,0,0,99.6,2051,2120,152.5,100,23.65,9.5,955,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,2042,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,55,47,83,42,28.1,21/11/2016 12:59,23.2
1163768374,1163768374,34370,0,0,0,99.2,1837.5,2120,145.5,99,26.35,9.5,959,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1197,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,47,46,83,42,28.2,21/11/2016 12:59,23.2
1163768375,1163768375,34371,0,0,0,99.2,1807.5,2120,152.5,100,26.95,10,997,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1229,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,47,47,83,42,28.2,21/11/2016 12:59,23.2
1163768378,1163768378,34375,0,0,0,99.2,1860,2120,157.5,100,26,11,1092,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1351,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,48,46,83,41,28.1,21/11/2016 12:59,23.2
1163768379,1163768379,34378,0,0,0,99.6,1469,2120,150.5,100,33.35,12,1187,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1462,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,48,50,83,41,28.1,21/11/2016 12:59,23.2
1163768381,1163768381,34381,0,0,0,90.4,1543,2120,142,100,31.6,12.5,1263,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1564,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,49,49,83,41,28.2,21/11/2016 12:59,23.2
1163768383,1163768383,34383,0,0,0,92,1585.5,2120,149.5,100,30.9,13,1287,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1608,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,49,49,83,41,28.2,21/11/2016 12:59,23.2
1163768384,1163768384,34386,0,0,0,85.6,1652.5,2120,153.5,100,29.45,13.5,1335,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1645,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,49,48,83,41,28.2,21/11/2016 12:59,23.2
1163768386,1163768386,34389,0,0,0,45.2,1619.5,1351,71.5,0,0,13.5,1281,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1631,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Released,296,377,83,41,28.2,21/11/2016 12:59,23.2
1163768387,1163768387,34390,0,0,0,50,1365.5,1431.5,35,0,4.85,12.5,1197,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1569,0,FaultFNRP20,N4,Err-Unknown,Off,Released,Off,Released,519,970,83,41,28.2,21/11/2016 12:59,23.2
1163768390,1163768390,34394,0,0,0,86.4,1915,2120,85.5,100,25.65,8,781,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1708,0,FaultFNRP20,N4,Err-Unknown,Off,Released,Off,Depressed,116,133,83,41,28.2,21/11/2016 12:59,23.2
1163768391,1163768391,34397,0,0,0,68,1720,1766.5,147.5,100,26.15,0.5,0,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1493,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,102,78,82,38,28.2,21/11/2016 12:59,23.2
1163768393,1163768393,34400,0,0,0,99.6,1879,2120,155,100,25.9,1,126,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,954,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,34,35,82,38,28.2,21/11/2016 12:59,23.2
1163768395,1163768395,34402,0,0,0,99.6,1687,2120,159.5,100,28.85,0.5,86,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,511,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,36,34,82,38,28.2,21/11/2016 12:59,23.2
